total,objectness,objectness_pos,objectness_neg,center,size,num_positive,assigned_mean_iou,positive_objectness,negative_objectness,step
3.567553997039795,2.9514875411987305,5.900115013122559,0.002860116073861718,0.04446879029273987,0.19686123728752136,16,0.46587830781936646,0.003103587543591857,0.002855344908311963,0
3.8037993907928467,1.815240502357483,3.594447612762451,0.03603331372141838,0.07631176710128784,0.8035000562667847,16,0.2546890079975128,0.18108321726322174,0.02699078992009163,1
3.3601527214050293,2.8760364055633545,5.686596870422363,0.06547600030899048,0.03951841592788696,0.1432620882987976,16,0.4440285265445709,0.005230126436799765,0.04018332436680794,5
2.329481601715088,1.7209595441818237,3.406243324279785,0.03567567467689514,0.044098131358623505,0.19401566684246063,16,0.3934756815433502,0.041345611214637756,0.03468528389930725,10
1.1409496068954468,0.8116608262062073,1.4346601963043213,0.18866148591041565,0.036914948374032974,0.07235702872276306,16,0.5745937824249268,0.3179420828819275,0.14212515950202942,20
0.7422204613685608,0.4933418035507202,0.30945032835006714,0.6772332787513733,0.0371553860604763,0.03155084699392319,16,0.6536939144134521,0.7552369236946106,0.3782482147216797,40
0.5720428824424744,0.3425161838531494,0.37078529596328735,0.3142470717430115,0.03410638868808746,0.02949739620089531,16,0.6535102128982544,0.7177104353904724,0.22375313937664032,60
0.33642467856407166,0.14044463634490967,0.13171206414699554,0.1491772085428238,0.029160868376493454,0.02508784830570221,16,0.6790908575057983,0.8996568918228149,0.08554726839065552,100
0.1526099145412445,0.034509703516960144,0.009745541960000992,0.059273861348629,0.013173986226320267,0.026115139946341515,16,0.6820318102836609,0.990435004234314,0.03456111624836922,150
